__time,__datetime,__type,/hamster2/velocity/data
1677685710.1652153,2023-03-01 16:48:30.165215,std_msgs/Float32,0.0
1677685710.1907196,2023-03-01 16:48:30.190720,std_msgs/Float32,0.0
1677685710.2341156,2023-03-01 16:48:30.234116,std_msgs/Float32,0.0
1677685710.2459085,2023-03-01 16:48:30.245908,std_msgs/Float32,0.0
1677685710.2505758,2023-03-01 16:48:30.250576,std_msgs/Float32,0.0
1677685710.279553,2023-03-01 16:48:30.279553,std_msgs/Float32,0.0
1677685710.2945607,2023-03-01 16:48:30.294561,std_msgs/Float32,0.0
1677685710.3133821,2023-03-01 16:48:30.313382,std_msgs/Float32,0.0
1677685710.336487,2023-03-01 16:48:30.336487,std_msgs/Float32,0.0
1677685710.3565445,2023-03-01 16:48:30.356544,std_msgs/Float32,0.0
1677685710.3778417,2023-03-01 16:48:30.377842,std_msgs/Float32,0.0
1677685710.4021194,2023-03-01 16:48:30.402119,std_msgs/Float32,0.0
1677685710.4207108,2023-03-01 16:48:30.420711,std_msgs/Float32,0.0
1677685710.4411643,2023-03-01 16:48:30.441164,std_msgs/Float32,0.0
1677685710.4637368,2023-03-01 16:48:30.463737,std_msgs/Float32,0.0
1677685710.4858341,2023-03-01 16:48:30.485834,std_msgs/Float32,0.0
1677685710.505551,2023-03-01 16:48:30.505551,std_msgs/Float32,0.0
1677685710.5270941,2023-03-01 16:48:30.527094,std_msgs/Float32,0.0
1677685710.5488212,2023-03-01 16:48:30.548821,std_msgs/Float32,0.0
1677685710.569699,2023-03-01 16:48:30.569699,std_msgs/Float32,0.0
1677685710.5903676,2023-03-01 16:48:30.590368,std_msgs/Float32,0.0
1677685710.6119635,2023-03-01 16:48:30.611964,std_msgs/Float32,0.0
1677685710.6348124,2023-03-01 16:48:30.634812,std_msgs/Float32,0.0
1677685710.655271,2023-03-01 16:48:30.655271,std_msgs/Float32,0.0
1677685710.6765528,2023-03-01 16:48:30.676553,std_msgs/Float32,0.0
1677685710.6969023,2023-03-01 16:48:30.696902,std_msgs/Float32,0.0
1677685710.7186618,2023-03-01 16:48:30.718662,std_msgs/Float32,0.0
1677685710.740398,2023-03-01 16:48:30.740398,std_msgs/Float32,0.0
1677685710.7614694,2023-03-01 16:48:30.761469,std_msgs/Float32,0.0
1677685710.783242,2023-03-01 16:48:30.783242,std_msgs/Float32,0.0
1677685710.804755,2023-03-01 16:48:30.804755,std_msgs/Float32,0.0
1677685710.825368,2023-03-01 16:48:30.825368,std_msgs/Float32,-5.073060035705566
1677685710.846848,2023-03-01 16:48:30.846848,std_msgs/Float32,0.0
1677685710.8683834,2023-03-01 16:48:30.868383,std_msgs/Float32,0.0
1677685710.8900485,2023-03-01 16:48:30.890049,std_msgs/Float32,0.0
1677685710.911467,2023-03-01 16:48:30.911467,std_msgs/Float32,0.0
1677685710.9324362,2023-03-01 16:48:30.932436,std_msgs/Float32,0.0
1677685710.9529712,2023-03-01 16:48:30.952971,std_msgs/Float32,0.0
1677685710.9758942,2023-03-01 16:48:30.975894,std_msgs/Float32,0.0
1677685710.995731,2023-03-01 16:48:30.995731,std_msgs/Float32,0.0
1677685711.0173779,2023-03-01 16:48:31.017378,std_msgs/Float32,0.0
1677685711.046596,2023-03-01 16:48:31.046596,std_msgs/Float32,0.0
1677685711.0637786,2023-03-01 16:48:31.063779,std_msgs/Float32,0.0
1677685711.0845306,2023-03-01 16:48:31.084531,std_msgs/Float32,-5.073060035705566
1677685711.109837,2023-03-01 16:48:31.109837,std_msgs/Float32,-30.438379287719727
1677685711.1239681,2023-03-01 16:48:31.123968,std_msgs/Float32,-276.0207214355469
1677685711.1454306,2023-03-01 16:48:31.145431,std_msgs/Float32,-507.3062744140625
1677685711.1672537,2023-03-01 16:48:31.167254,std_msgs/Float32,-508.459228515625
1677685711.1893075,2023-03-01 16:48:31.189307,std_msgs/Float32,-487.0140380859375
1677685711.2089508,2023-03-01 16:48:31.208951,std_msgs/Float32,-431.2103271484375
1677685711.2309654,2023-03-01 16:48:31.230965,std_msgs/Float32,-456.57568359375
1677685711.251898,2023-03-01 16:48:31.251898,std_msgs/Float32,-484.2469177246094
1677685711.2738006,2023-03-01 16:48:31.273801,std_msgs/Float32,-532.6715698242188
1677685711.2950714,2023-03-01 16:48:31.295071,std_msgs/Float32,-561.7263793945312
1677685711.3179145,2023-03-01 16:48:31.317914,std_msgs/Float32,-629.059814453125
1677685711.3373141,2023-03-01 16:48:31.337314,std_msgs/Float32,-659.4981689453125
1677685711.3586173,2023-03-01 16:48:31.358617,std_msgs/Float32,-715.3018188476562
1677685711.3804302,2023-03-01 16:48:31.380430,std_msgs/Float32,-687.630615234375
1677685711.4031508,2023-03-01 16:48:31.403151,std_msgs/Float32,-730.5210571289062
1677685711.4318168,2023-03-01 16:48:31.431817,std_msgs/Float32,-711.8429565429688
1677685711.4463396,2023-03-01 16:48:31.446340,std_msgs/Float32,-771.1055297851562
1677685711.4646933,2023-03-01 16:48:31.464693,std_msgs/Float32,-745.740234375
1677685711.4863293,2023-03-01 16:48:31.486329,std_msgs/Float32,-791.3978271484375
1677685711.5079322,2023-03-01 16:48:31.507932,std_msgs/Float32,-731.2127685546875
1677685711.5300696,2023-03-01 16:48:31.530070,std_msgs/Float32,-766.032470703125
1677685711.5515153,2023-03-01 16:48:31.551515,std_msgs/Float32,-736.0552978515625
1677685711.5738308,2023-03-01 16:48:31.573831,std_msgs/Float32,-760.9594116210938
1677685711.5927863,2023-03-01 16:48:31.592786,std_msgs/Float32,-710.2288208007812
1677685711.6142192,2023-03-01 16:48:31.614219,std_msgs/Float32,-745.740234375
1677685711.6364574,2023-03-01 16:48:31.636457,std_msgs/Float32,-716.6854248046875
1677685711.6589344,2023-03-01 16:48:31.658934,std_msgs/Float32,-750.8132934570312
1677685711.680175,2023-03-01 16:48:31.680175,std_msgs/Float32,-707.00048828125
1677685711.6999912,2023-03-01 16:48:31.699991,std_msgs/Float32,-735.5941162109375
1677685711.7234087,2023-03-01 16:48:31.723409,std_msgs/Float32,-684.8634643554688
1677685711.7420933,2023-03-01 16:48:31.742093,std_msgs/Float32,-730.5210571289062
1677685711.763619,2023-03-01 16:48:31.763619,std_msgs/Float32,-711.8429565429688
1677685711.785002,2023-03-01 16:48:31.785002,std_msgs/Float32,-735.5941162109375
1677685711.8069372,2023-03-01 16:48:31.806937,std_msgs/Float32,-697.3155517578125
1677685711.8282757,2023-03-01 16:48:31.828276,std_msgs/Float32,-720.3749389648438
1677685711.8489106,2023-03-01 16:48:31.848911,std_msgs/Float32,-674.7173461914062
1677685711.8700054,2023-03-01 16:48:31.870005,std_msgs/Float32,-710.2288208007812
1677685711.891395,2023-03-01 16:48:31.891395,std_msgs/Float32,-682.7880859375
1677685711.9137282,2023-03-01 16:48:31.913728,std_msgs/Float32,-720.3749389648438
1677685711.934762,2023-03-01 16:48:31.934762,std_msgs/Float32,-677.9456787109375
1677685711.9557574,2023-03-01 16:48:31.955757,std_msgs/Float32,-715.3018188476562
1677685711.976317,2023-03-01 16:48:31.976317,std_msgs/Float32,-684.8634643554688
1677685711.9997146,2023-03-01 16:48:31.999715,std_msgs/Float32,-720.3749389648438
1677685712.019996,2023-03-01 16:48:32.019996,std_msgs/Float32,-692.4730834960938
1677685712.0407612,2023-03-01 16:48:32.040761,std_msgs/Float32,-720.3749389648438
1677685712.0628855,2023-03-01 16:48:32.062886,std_msgs/Float32,-692.4730834960938
1677685712.084834,2023-03-01 16:48:32.084834,std_msgs/Float32,-735.5941162109375
1677685712.1046875,2023-03-01 16:48:32.104687,std_msgs/Float32,-695.0095825195312
1677685712.125991,2023-03-01 16:48:32.125991,std_msgs/Float32,-725.447998046875
1677685712.1482878,2023-03-01 16:48:32.148288,std_msgs/Float32,-682.7880859375
1677685712.1694021,2023-03-01 16:48:32.169402,std_msgs/Float32,-700.0826416015625
1677685712.193639,2023-03-01 16:48:32.193639,std_msgs/Float32,-687.630615234375
1677685712.2115707,2023-03-01 16:48:32.211571,std_msgs/Float32,-730.5210571289062
1677685712.2331722,2023-03-01 16:48:32.233172,std_msgs/Float32,-695.0095825195312
1677685712.2537723,2023-03-01 16:48:32.253772,std_msgs/Float32,-725.447998046875
1677685712.2763398,2023-03-01 16:48:32.276340,std_msgs/Float32,-687.630615234375
1677685712.297136,2023-03-01 16:48:32.297136,std_msgs/Float32,-720.3749389648438
1677685712.319844,2023-03-01 16:48:32.319844,std_msgs/Float32,-692.4730834960938
1677685712.3516138,2023-03-01 16:48:32.351614,std_msgs/Float32,-735.5941162109375
1677685712.361125,2023-03-01 16:48:32.361125,std_msgs/Float32,-705.15576171875
1677685712.3814058,2023-03-01 16:48:32.381406,std_msgs/Float32,-720.3749389648438
1677685712.403945,2023-03-01 16:48:32.403945,std_msgs/Float32,-692.4730834960938
1677685712.424836,2023-03-01 16:48:32.424836,std_msgs/Float32,-730.5210571289062
1677685712.4462574,2023-03-01 16:48:32.446257,std_msgs/Float32,-692.4730834960938
1677685712.4694965,2023-03-01 16:48:32.469496,std_msgs/Float32,-720.3749389648438
1677685712.4899814,2023-03-01 16:48:32.489981,std_msgs/Float32,-679.7904052734375
1677685712.5094135,2023-03-01 16:48:32.509413,std_msgs/Float32,-720.3749389648438
1677685712.5311434,2023-03-01 16:48:32.531143,std_msgs/Float32,-697.3155517578125
1677685712.5524142,2023-03-01 16:48:32.552414,std_msgs/Float32,-730.5210571289062
1677685712.579458,2023-03-01 16:48:32.579458,std_msgs/Float32,-692.4730834960938
1677685712.595721,2023-03-01 16:48:32.595721,std_msgs/Float32,-720.3749389648438
1677685712.616363,2023-03-01 16:48:32.616363,std_msgs/Float32,-684.8634643554688
1677685712.6375875,2023-03-01 16:48:32.637588,std_msgs/Float32,-730.5210571289062
1677685712.6606567,2023-03-01 16:48:32.660657,std_msgs/Float32,-702.1580200195312
1677685712.6811852,2023-03-01 16:48:32.681185,std_msgs/Float32,-735.5941162109375
1677685712.7038815,2023-03-01 16:48:32.703882,std_msgs/Float32,-692.4730834960938
1677685712.7280402,2023-03-01 16:48:32.728040,std_msgs/Float32,-715.3018188476562
1677685712.7449286,2023-03-01 16:48:32.744929,std_msgs/Float32,-684.8634643554688
1677685712.7651696,2023-03-01 16:48:32.765170,std_msgs/Float32,-720.3749389648438
1677685712.789519,2023-03-01 16:48:32.789519,std_msgs/Float32,-677.9456787109375
1677685712.808753,2023-03-01 16:48:32.808753,std_msgs/Float32,-710.2288208007812
1677685712.829752,2023-03-01 16:48:32.829752,std_msgs/Float32,-673.1032104492188
1677685712.8528259,2023-03-01 16:48:32.852826,std_msgs/Float32,-720.3749389648438
1677685712.8742101,2023-03-01 16:48:32.874210,std_msgs/Float32,-689.9365844726562
1677685712.8949401,2023-03-01 16:48:32.894940,std_msgs/Float32,-715.3018188476562
1677685712.9148216,2023-03-01 16:48:32.914822,std_msgs/Float32,-687.630615234375
1677685712.9359634,2023-03-01 16:48:32.935963,std_msgs/Float32,-710.2288208007812
1677685712.9582436,2023-03-01 16:48:32.958244,std_msgs/Float32,-692.4730834960938
1677685712.9794838,2023-03-01 16:48:32.979484,std_msgs/Float32,-735.5941162109375
1677685713.000731,2023-03-01 16:48:33.000731,std_msgs/Float32,-700.0826416015625
1677685713.0208826,2023-03-01 16:48:33.020883,std_msgs/Float32,-725.447998046875
1677685713.0435855,2023-03-01 16:48:33.043586,std_msgs/Float32,-673.1032104492188
1677685713.0652819,2023-03-01 16:48:33.065282,std_msgs/Float32,-710.2288208007812
1677685713.0878866,2023-03-01 16:48:33.087887,std_msgs/Float32,-682.7880859375
1677685713.1074493,2023-03-01 16:48:33.107449,std_msgs/Float32,-725.447998046875
1677685713.1284533,2023-03-01 16:48:33.128453,std_msgs/Float32,-695.0095825195312
1677685713.1492198,2023-03-01 16:48:33.149220,std_msgs/Float32,-715.3018188476562
1677685713.170291,2023-03-01 16:48:33.170291,std_msgs/Float32,-697.3155517578125
1677685713.1933675,2023-03-01 16:48:33.193367,std_msgs/Float32,-735.5941162109375
1677685713.2161727,2023-03-01 16:48:33.216173,std_msgs/Float32,-697.3155517578125
1677685713.2348003,2023-03-01 16:48:33.234800,std_msgs/Float32,-725.447998046875
1677685713.2553594,2023-03-01 16:48:33.255359,std_msgs/Float32,-689.9365844726562
1677685713.27741,2023-03-01 16:48:33.277410,std_msgs/Float32,-715.3018188476562
1677685713.2985854,2023-03-01 16:48:33.298585,std_msgs/Float32,-702.1580200195312
1677685713.3260884,2023-03-01 16:48:33.326088,std_msgs/Float32,-740.6671752929688
1677685713.3439198,2023-03-01 16:48:33.343920,std_msgs/Float32,-697.3155517578125
1677685713.3653765,2023-03-01 16:48:33.365376,std_msgs/Float32,-720.3749389648438
1677685713.383393,2023-03-01 16:48:33.383393,std_msgs/Float32,-679.7904052734375
1677685713.4047508,2023-03-01 16:48:33.404751,std_msgs/Float32,-725.447998046875
1677685713.4267952,2023-03-01 16:48:33.426795,std_msgs/Float32,-692.4730834960938
1677685713.4481127,2023-03-01 16:48:33.448113,std_msgs/Float32,-725.447998046875
1677685713.4700325,2023-03-01 16:48:33.470032,std_msgs/Float32,-692.4730834960938
1677685713.491066,2023-03-01 16:48:33.491066,std_msgs/Float32,-720.3749389648438
1677685713.5113862,2023-03-01 16:48:33.511386,std_msgs/Float32,-679.7904052734375
1677685713.5342891,2023-03-01 16:48:33.534289,std_msgs/Float32,-715.3018188476562
1677685713.554164,2023-03-01 16:48:33.554164,std_msgs/Float32,-687.630615234375
1677685713.5754106,2023-03-01 16:48:33.575411,std_msgs/Float32,-725.447998046875
1677685713.5979996,2023-03-01 16:48:33.598000,std_msgs/Float32,-673.1032104492188
1677685713.6206844,2023-03-01 16:48:33.620684,std_msgs/Float32,-730.5210571289062
1677685713.6413782,2023-03-01 16:48:33.641378,std_msgs/Float32,-700.0826416015625
1677685713.663418,2023-03-01 16:48:33.663418,std_msgs/Float32,-730.5210571289062
1677685713.6834571,2023-03-01 16:48:33.683457,std_msgs/Float32,-687.630615234375
1677685713.703954,2023-03-01 16:48:33.703954,std_msgs/Float32,-720.3749389648438
1677685713.7252438,2023-03-01 16:48:33.725244,std_msgs/Float32,-677.9456787109375
1677685713.7465107,2023-03-01 16:48:33.746511,std_msgs/Float32,-720.3749389648438
1677685713.76888,2023-03-01 16:48:33.768880,std_msgs/Float32,-684.8634643554688
1677685713.7885118,2023-03-01 16:48:33.788512,std_msgs/Float32,-725.447998046875
1677685713.8114312,2023-03-01 16:48:33.811431,std_msgs/Float32,-682.7880859375
1677685713.8322453,2023-03-01 16:48:33.832245,std_msgs/Float32,-720.3749389648438
1677685713.8533301,2023-03-01 16:48:33.853330,std_msgs/Float32,-697.3155517578125
1677685713.8742514,2023-03-01 16:48:33.874251,std_msgs/Float32,-730.5210571289062
1677685713.8953803,2023-03-01 16:48:33.895380,std_msgs/Float32,-695.0095825195312
1677685713.919188,2023-03-01 16:48:33.919188,std_msgs/Float32,-720.3749389648438
1677685713.9384942,2023-03-01 16:48:33.938494,std_msgs/Float32,-702.1580200195312
1677685713.96404,2023-03-01 16:48:33.964040,std_msgs/Float32,-745.740234375
1677685713.9805887,2023-03-01 16:48:33.980589,std_msgs/Float32,-702.1580200195312
1677685714.0023797,2023-03-01 16:48:34.002380,std_msgs/Float32,-730.5210571289062
1677685714.0286734,2023-03-01 16:48:34.028673,std_msgs/Float32,-695.0095825195312
1677685714.0444725,2023-03-01 16:48:34.044472,std_msgs/Float32,-720.3749389648438
1677685714.0659437,2023-03-01 16:48:34.065944,std_msgs/Float32,-692.4730834960938
1677685714.0872467,2023-03-01 16:48:34.087247,std_msgs/Float32,-740.6671752929688
1677685714.1088243,2023-03-01 16:48:34.108824,std_msgs/Float32,-697.3155517578125
1677685714.1300638,2023-03-01 16:48:34.130064,std_msgs/Float32,-720.3749389648438
1677685714.1508687,2023-03-01 16:48:34.150869,std_msgs/Float32,-695.0095825195312
1677685714.17208,2023-03-01 16:48:34.172080,std_msgs/Float32,-735.5941162109375
1677685714.1939127,2023-03-01 16:48:34.193913,std_msgs/Float32,-697.3155517578125
1677685714.2149065,2023-03-01 16:48:34.214906,std_msgs/Float32,-735.5941162109375
1677685714.2385879,2023-03-01 16:48:34.238588,std_msgs/Float32,-692.4730834960938
1677685714.2583857,2023-03-01 16:48:34.258386,std_msgs/Float32,-705.15576171875
1677685714.2831895,2023-03-01 16:48:34.283190,std_msgs/Float32,-684.8634643554688
1677685714.3003583,2023-03-01 16:48:34.300358,std_msgs/Float32,-725.447998046875
1677685714.3220308,2023-03-01 16:48:34.322031,std_msgs/Float32,-682.7880859375
1677685714.3430443,2023-03-01 16:48:34.343044,std_msgs/Float32,-725.447998046875
1677685714.3645203,2023-03-01 16:48:34.364520,std_msgs/Float32,-682.7880859375
1677685714.3864715,2023-03-01 16:48:34.386472,std_msgs/Float32,-725.447998046875
1677685714.4063113,2023-03-01 16:48:34.406311,std_msgs/Float32,-695.0095825195312
1677685714.4286025,2023-03-01 16:48:34.428602,std_msgs/Float32,-725.447998046875
1677685714.4491725,2023-03-01 16:48:34.449172,std_msgs/Float32,-692.4730834960938
1677685714.4710777,2023-03-01 16:48:34.471078,std_msgs/Float32,-730.5210571289062
1677685714.4921308,2023-03-01 16:48:34.492131,std_msgs/Float32,-697.3155517578125
1677685714.5162354,2023-03-01 16:48:34.516235,std_msgs/Float32,-735.5941162109375
1677685714.5344644,2023-03-01 16:48:34.534464,std_msgs/Float32,-700.0826416015625
1677685714.555967,2023-03-01 16:48:34.555967,std_msgs/Float32,-715.3018188476562
1677685714.5778112,2023-03-01 16:48:34.577811,std_msgs/Float32,-677.9456787109375
1677685714.6003103,2023-03-01 16:48:34.600310,std_msgs/Float32,-735.5941162109375
1677685714.6228135,2023-03-01 16:48:34.622813,std_msgs/Float32,-726.370361328125
1677685714.641765,2023-03-01 16:48:34.641765,std_msgs/Float32,-755.8863525390625
1677685714.6622202,2023-03-01 16:48:34.662220,std_msgs/Float32,-700.0826416015625
1677685714.6839948,2023-03-01 16:48:34.683995,std_msgs/Float32,-725.447998046875
1677685714.704935,2023-03-01 16:48:34.704935,std_msgs/Float32,-663.4182739257812
1677685714.727659,2023-03-01 16:48:34.727659,std_msgs/Float32,-705.15576171875
1677685714.750679,2023-03-01 16:48:34.750679,std_msgs/Float32,-682.7880859375
1677685714.7697916,2023-03-01 16:48:34.769792,std_msgs/Float32,-710.2288208007812
1677685714.7913408,2023-03-01 16:48:34.791341,std_msgs/Float32,-674.7173461914062
1677685714.818044,2023-03-01 16:48:34.818044,std_msgs/Float32,-705.15576171875
1677685714.8329382,2023-03-01 16:48:34.832938,std_msgs/Float32,-682.7880859375
1677685714.8544998,2023-03-01 16:48:34.854500,std_msgs/Float32,-720.3749389648438
1677685714.8762896,2023-03-01 16:48:34.876290,std_msgs/Float32,-687.630615234375
1677685714.8973663,2023-03-01 16:48:34.897366,std_msgs/Float32,-720.3749389648438
1677685714.9181972,2023-03-01 16:48:34.918197,std_msgs/Float32,-689.9365844726562
1677685714.939385,2023-03-01 16:48:34.939385,std_msgs/Float32,-730.5210571289062
1677685714.9619272,2023-03-01 16:48:34.961927,std_msgs/Float32,-697.3155517578125
1677685714.9868784,2023-03-01 16:48:34.986878,std_msgs/Float32,-735.5941162109375
1677685715.0041766,2023-03-01 16:48:35.004177,std_msgs/Float32,-697.3155517578125
1677685715.0259342,2023-03-01 16:48:35.025934,std_msgs/Float32,-705.15576171875
1677685715.0458405,2023-03-01 16:48:35.045841,std_msgs/Float32,-684.8634643554688
1677685715.0711856,2023-03-01 16:48:35.071186,std_msgs/Float32,-725.447998046875
1677685715.0888216,2023-03-01 16:48:35.088822,std_msgs/Float32,-687.630615234375
1677685715.1107087,2023-03-01 16:48:35.110709,std_msgs/Float32,-725.447998046875
1677685715.1318414,2023-03-01 16:48:35.131841,std_msgs/Float32,-697.3155517578125
1677685715.1531146,2023-03-01 16:48:35.153115,std_msgs/Float32,-725.447998046875
1677685715.177607,2023-03-01 16:48:35.177607,std_msgs/Float32,-695.0095825195312
1677685715.1953433,2023-03-01 16:48:35.195343,std_msgs/Float32,-730.5210571289062
1677685715.2176414,2023-03-01 16:48:35.217641,std_msgs/Float32,-692.4730834960938
1677685715.2387664,2023-03-01 16:48:35.238766,std_msgs/Float32,-720.3749389648438
1677685715.2603645,2023-03-01 16:48:35.260365,std_msgs/Float32,-687.630615234375
1677685715.2822025,2023-03-01 16:48:35.282202,std_msgs/Float32,-725.447998046875
1677685715.3026097,2023-03-01 16:48:35.302610,std_msgs/Float32,-689.9365844726562
1677685715.3264513,2023-03-01 16:48:35.326451,std_msgs/Float32,-715.3018188476562
1677685715.3447533,2023-03-01 16:48:35.344753,std_msgs/Float32,-668.2606811523438
1677685715.3666244,2023-03-01 16:48:35.366624,std_msgs/Float32,-710.2288208007812
1677685715.3883533,2023-03-01 16:48:35.388353,std_msgs/Float32,-682.7880859375
1677685715.409042,2023-03-01 16:48:35.409042,std_msgs/Float32,-720.3749389648438
1677685715.431967,2023-03-01 16:48:35.431967,std_msgs/Float32,-684.8634643554688
1677685715.4526274,2023-03-01 16:48:35.452627,std_msgs/Float32,-715.3018188476562
1677685715.4724495,2023-03-01 16:48:35.472450,std_msgs/Float32,-668.2606811523438
1677685715.4943292,2023-03-01 16:48:35.494329,std_msgs/Float32,-715.3018188476562
1677685715.5163817,2023-03-01 16:48:35.516382,std_msgs/Float32,-692.4730834960938
1677685715.5379994,2023-03-01 16:48:35.537999,std_msgs/Float32,-725.447998046875
1677685715.5585277,2023-03-01 16:48:35.558528,std_msgs/Float32,-700.0826416015625
1677685715.5829167,2023-03-01 16:48:35.582917,std_msgs/Float32,-725.447998046875
1677685715.6002183,2023-03-01 16:48:35.600218,std_msgs/Float32,-687.630615234375
1677685715.6222851,2023-03-01 16:48:35.622285,std_msgs/Float32,-725.447998046875
1677685715.6437736,2023-03-01 16:48:35.643774,std_msgs/Float32,-692.4730834960938
1677685715.668991,2023-03-01 16:48:35.668991,std_msgs/Float32,-720.3749389648438
1677685715.6863787,2023-03-01 16:48:35.686379,std_msgs/Float32,-674.7173461914062
1677685715.7086751,2023-03-01 16:48:35.708675,std_msgs/Float32,-715.3018188476562
1677685715.7291746,2023-03-01 16:48:35.729175,std_msgs/Float32,-692.4730834960938
1677685715.7496097,2023-03-01 16:48:35.749610,std_msgs/Float32,-725.447998046875
1677685715.7715142,2023-03-01 16:48:35.771514,std_msgs/Float32,-687.630615234375
1677685715.79303,2023-03-01 16:48:35.793030,std_msgs/Float32,-710.2288208007812
1677685715.8130333,2023-03-01 16:48:35.813033,std_msgs/Float32,-689.9365844726562
1677685715.8365269,2023-03-01 16:48:35.836527,std_msgs/Float32,-730.5210571289062
1677685715.8571508,2023-03-01 16:48:35.857151,std_msgs/Float32,-702.1580200195312
1677685715.8778682,2023-03-01 16:48:35.877868,std_msgs/Float32,-730.5210571289062
1677685715.8994017,2023-03-01 16:48:35.899402,std_msgs/Float32,-692.4730834960938
1677685715.9210236,2023-03-01 16:48:35.921024,std_msgs/Float32,-710.2288208007812
1677685715.9418228,2023-03-01 16:48:35.941823,std_msgs/Float32,-679.7904052734375
1677685715.9635007,2023-03-01 16:48:35.963501,std_msgs/Float32,-725.447998046875
1677685715.9839425,2023-03-01 16:48:35.983943,std_msgs/Float32,-677.9456787109375
1677685716.0053875,2023-03-01 16:48:36.005388,std_msgs/Float32,-700.0826416015625
1677685716.0294273,2023-03-01 16:48:36.029427,std_msgs/Float32,-677.9456787109375
1677685716.048537,2023-03-01 16:48:36.048537,std_msgs/Float32,-730.5210571289062
1677685716.0703735,2023-03-01 16:48:36.070374,std_msgs/Float32,-695.0095825195312
1677685716.0909832,2023-03-01 16:48:36.090983,std_msgs/Float32,-730.5210571289062
1677685716.114834,2023-03-01 16:48:36.114834,std_msgs/Float32,-682.7880859375
1677685716.1334243,2023-03-01 16:48:36.133424,std_msgs/Float32,-710.2288208007812
1677685716.1556652,2023-03-01 16:48:36.155665,std_msgs/Float32,-687.630615234375
1677685716.177421,2023-03-01 16:48:36.177421,std_msgs/Float32,-735.5941162109375
1677685716.197056,2023-03-01 16:48:36.197056,std_msgs/Float32,-700.0826416015625
1677685716.2183902,2023-03-01 16:48:36.218390,std_msgs/Float32,-730.5210571289062
1677685716.2426445,2023-03-01 16:48:36.242645,std_msgs/Float32,-673.1032104492188
1677685716.262157,2023-03-01 16:48:36.262157,std_msgs/Float32,-715.3018188476562
1677685716.2832053,2023-03-01 16:48:36.283205,std_msgs/Float32,-697.3155517578125
1677685716.3042357,2023-03-01 16:48:36.304236,std_msgs/Float32,-725.447998046875
1677685716.3248541,2023-03-01 16:48:36.324854,std_msgs/Float32,-689.9365844726562
1677685716.349411,2023-03-01 16:48:36.349411,std_msgs/Float32,-720.3749389648438
1677685716.367878,2023-03-01 16:48:36.367878,std_msgs/Float32,-687.630615234375
1677685716.3934014,2023-03-01 16:48:36.393401,std_msgs/Float32,-725.447998046875
1677685716.4124863,2023-03-01 16:48:36.412486,std_msgs/Float32,-702.1580200195312
1677685716.4337106,2023-03-01 16:48:36.433711,std_msgs/Float32,-730.5210571289062
1677685716.4527805,2023-03-01 16:48:36.452780,std_msgs/Float32,-684.8634643554688
1677685716.482559,2023-03-01 16:48:36.482559,std_msgs/Float32,-725.447998046875
1677685716.4956892,2023-03-01 16:48:36.495689,std_msgs/Float32,-711.8429565429688
1677685716.5171914,2023-03-01 16:48:36.517191,std_msgs/Float32,-745.740234375
1677685716.5385811,2023-03-01 16:48:36.538581,std_msgs/Float32,-707.00048828125
1677685716.56109,2023-03-01 16:48:36.561090,std_msgs/Float32,-725.447998046875
1677685716.5805914,2023-03-01 16:48:36.580591,std_msgs/Float32,-689.9365844726562
1677685716.6048026,2023-03-01 16:48:36.604803,std_msgs/Float32,-725.447998046875
1677685716.6259716,2023-03-01 16:48:36.625972,std_msgs/Float32,-692.4730834960938
1677685716.6455004,2023-03-01 16:48:36.645500,std_msgs/Float32,-725.447998046875
1677685716.6668313,2023-03-01 16:48:36.666831,std_msgs/Float32,-692.4730834960938
1677685716.6884487,2023-03-01 16:48:36.688449,std_msgs/Float32,-715.3018188476562
1677685716.7094247,2023-03-01 16:48:36.709425,std_msgs/Float32,-689.9365844726562
1677685716.7410378,2023-03-01 16:48:36.741038,std_msgs/Float32,-735.5941162109375
1677685716.7518497,2023-03-01 16:48:36.751850,std_msgs/Float32,-687.630615234375
1677685716.775652,2023-03-01 16:48:36.775652,std_msgs/Float32,-715.3018188476562
1677685716.7943478,2023-03-01 16:48:36.794348,std_msgs/Float32,-697.3155517578125
1677685716.8160982,2023-03-01 16:48:36.816098,std_msgs/Float32,-735.5941162109375
1677685716.8392234,2023-03-01 16:48:36.839223,std_msgs/Float32,-695.0095825195312
1677685716.8743906,2023-03-01 16:48:36.874391,std_msgs/Float32,-730.5210571289062
1677685716.8799098,2023-03-01 16:48:36.879910,std_msgs/Float32,-682.7880859375
1677685716.9006546,2023-03-01 16:48:36.900655,std_msgs/Float32,-695.0095825195312
1677685716.9230554,2023-03-01 16:48:36.923055,std_msgs/Float32,-677.9456787109375
1677685716.943606,2023-03-01 16:48:36.943606,std_msgs/Float32,-725.447998046875
1677685716.9653754,2023-03-01 16:48:36.965375,std_msgs/Float32,-684.8634643554688
1677685716.9940429,2023-03-01 16:48:36.994043,std_msgs/Float32,-720.3749389648438
1677685717.0105584,2023-03-01 16:48:37.010558,std_msgs/Float32,-673.1032104492188
1677685717.0303195,2023-03-01 16:48:37.030319,std_msgs/Float32,-710.2288208007812
1677685717.0503776,2023-03-01 16:48:37.050378,std_msgs/Float32,-692.4730834960938
1677685717.0729892,2023-03-01 16:48:37.072989,std_msgs/Float32,-725.447998046875
