__time,__datetime,__type,/tf/transforms.0.header.stamp,/tf/transforms.0.header.frame_id,/tf/transforms.0.child_frame_id,/tf/transforms.0.transform.translation.x,/tf/transforms.0.transform.translation.y,/tf/transforms.0.transform.translation.z,/tf/transforms.0.transform.rotation.x,/tf/transforms.0.transform.rotation.y,/tf/transforms.0.transform.rotation.z,/tf/transforms.0.transform.rotation.w
1677685727.9261775,2023-03-01 16:48:47.926178,tf2_msgs/TFMessage,1682356766.9463444,world,hamster2/base_link,1.639373540878296,-0.7721849083900452,0.15423047542572021,-0.00149862642865628,-0.007528445217758417,0.9651479125022888,-0.2615923583507538
1677685727.970878,2023-03-01 16:48:47.970878,tf2_msgs/TFMessage,1682356766.9871798,world,hamster2/base_link,1.615828037261963,-0.7930739521980286,0.15404574573040009,0.0023507499136030674,-0.016871439293026924,0.9595903754234314,-0.2808847427368164
1677685728.3499343,2023-03-01 16:48:48.349934,tf2_msgs/TFMessage,1682356767.428922,world,hamster2/base_link,1.3759031295776367,-1.0261318683624268,0.157219797372818,0.007875995710492134,-0.043506015092134476,0.926766037940979,-0.3730282485485077
1677685728.5042424,2023-03-01 16:48:48.504242,tf2_msgs/TFMessage,1682356767.5783,world,hamster2/base_link,1.3070402145385742,-1.1145007610321045,0.15663592517375946,0.01223658211529255,-0.03772291913628578,0.9073042273521423,-0.418600469827652
1677685728.504786,2023-03-01 16:48:48.504786,tf2_msgs/TFMessage,1682356767.5869346,world,hamster2/base_link,1.3035744428634644,-1.1197102069854736,0.15642789006233215,0.011376404203474522,-0.03837273269891739,0.9061995148658752,-0.4209519922733307
1677685728.508808,2023-03-01 16:48:48.508808,tf2_msgs/TFMessage,1682356767.6041696,world,hamster2/base_link,1.296064019203186,-1.130200982093811,0.15603753924369812,0.00956136267632246,-0.03721464052796364,0.9033704996109009,-0.42713645100593567
1677685728.5967417,2023-03-01 16:48:48.596742,tf2_msgs/TFMessage,1682356767.7120848,world,hamster2/base_link,1.2555263042449951,-1.2018471956253052,0.1552720069885254,0.008867695927619934,-0.02585400827229023,0.8779593706130981,-0.4779542088508606
1677685728.596946,2023-03-01 16:48:48.596946,tf2_msgs/TFMessage,1682356767.7288494,world,hamster2/base_link,1.24980628490448,-1.2127550840377808,0.15435604751110077,0.009552001021802425,-0.01895897276699543,0.8740531802177429,-0.48536622524261475
1677685728.6113331,2023-03-01 16:48:48.611333,tf2_msgs/TFMessage,1682356767.8953094,world,hamster2/base_link,1.2049729824066162,-1.3305490016937256,0.15209178626537323,0.004354136995971203,-0.0040714624337852,0.8338460326194763,-0.5519649386405945
1677685728.6369102,2023-03-01 16:48:48.636910,tf2_msgs/TFMessage,1682356767.9201686,world,hamster2/base_link,1.1990630626678467,-1.3489084243774414,0.1521238535642624,0.004331131465733051,-0.004331367090344429,0.8280255198478699,-0.5606570243835449
