,rt_seq,time,sensor.type,U.a_z,U.w_y,velocity,tf.x,tf.y,tf.yaw_z,x,y,theta,v,rt_x,rt_y,rt_theta,rt_v,P11,P12,P13,P14,P21,P22,P23,P24,P31,P32,P33,P34,P41,P42,P43,P44,t_com
392,392.0,1677685710.667743,imu,-0.08862278066737816,0.0017562292053359483,,,,,2.668838500768642,-3.3467571294759906,-0.0765271309665696,-0.004101897981946175,2.668838500768642,-3.3467571294759906,-0.0765271309665696,-0.004101897981946175,0.03416002224162787,-1.7913822047296305e-06,0.0,0.0009180519820717758,-1.7913822047296305e-06,0.03413679160744166,0.0,-7.037934904641562e-05,0.0,0.0,0.03413665428051772,0.0,0.0009180519820717757,-7.03793490464156e-05,0.0,0.04907661030491371,5.837900062033441e-05
393,393.0,1677685710.672746,imu,-0.08862278066737816,0.005239927119641167,,,,,2.6688169332858704,-3.3467554756519178,-0.07653591733819276,-0.0045452755791647505,2.6688169332858704,-3.3467554756519178,-0.07653591733819276,-0.0045452755791647505,0.03917320558584396,-2.57404512703694e-06,0.0,0.0011732609095662149,-2.57404512703694e-06,0.039139827079970865,0.0,-8.994910852202649e-05,0.0,0.0,0.03913962974438491,0.0,0.0011732609095662149,-8.994910852202646e-05,0.0,0.0540795857687809,5.698700078937691e-05
394,394.0,1677685710.6765528,vel,,,-0.0,,,,2.668841857896822,-3.346757386179056,-0.07655586484708099,-0.0030925063337016627,2.668841857896822,-3.346757386179056,-0.07655586484708099,-0.0030925063337016627,0.04297746316767442,-2.376966980078268e-06,0.0,0.0008769281782890793,-2.376966980078268e-06,0.04294664143072082,0.0,-6.723449257203163e-05,0.0,0.0,0.04294645919689956,0.0,0.0008769281782890793,-6.723449257203161e-05,0.0,0.03666332859616911,7.228100002976134e-05
395,395.0,1677685710.6777506,imu,-0.08862278066737816,4.314074455031853e-05,,,,,2.668838101107048,-3.346757097999656,-0.07656214131007655,-0.003198660024534017,2.668838101107048,-3.346757097999656,-0.07656214131007655,-0.003198660024534017,0.044177416757377616,-2.5409801082667567e-06,0.0,0.0009213114880414447,-2.5409801082667567e-06,0.04414446895030771,0.0,-7.063908926213798e-05,0.0,0.0,0.04414427413830581,0.0,0.0009213114880414447,-7.063908926213796e-05,0.0,0.03786114353757536,5.913200038776267e-05
396,396.0,1677685710.6827548,imu,-0.08862278066737816,-0.0001896846418457073,,,,,2.6688210349854677,-3.3467557888199213,-0.07656235719359072,-0.003642143268339807,2.6688210349854677,-3.3467557888199213,-0.07656235719359072,-0.003642143268339807,0.04919159470824859,-3.3087161195395662e-06,0.0,0.001120623441518245,-3.3087161195395662e-06,0.04914869538772415,0.0,-8.592874749054451e-05,0.0,0.0,0.049148441695068504,0.0,0.001120623441518245,-8.592874749054449e-05,0.0,0.042865311094338054,5.7451999964541756e-05
397,397.0,1677685710.6877584,imu,-0.08862278066737816,-0.00345493741793824,,,,,2.6688017580425702,-3.3467543100505495,-0.07656140807030853,-0.004085584253510711,2.6688017580425702,-3.3467543100505495,-0.07656140807030853,-0.004085584253510711,0.054207387331988814,-4.236894127157023e-06,0.0,0.0013448813732999448,-4.236894127157023e-06,0.054152457295661593,0.0,-0.00010313198262122663,0.0,0.0,0.054152132414672996,0.0,0.0013448813732999448,-0.0001031319826212266,0.0,0.04786900181394255,5.721399975300301e-05
398,398.0,1677685710.6927624,imu,-0.08862278066737816,-0.0017130884607856308,,,,,2.668780267666165,-3.3467526616847922,-0.07654411980829234,-0.004529046367999058,2.668780267666165,-3.3467526616847922,-0.07654411980829234,-0.004529046367999058,0.059225760570582694,-5.344676119544611e-06,0.0,0.0015941154283170855,-5.344676119544611e-06,0.059156471394548424,0.0,-0.00012224887868951954,0.0,0.0,0.05915606155285659,0.0,0.0015941154283170855,-0.00012224887868951951,0.0,0.05287293095212614,5.589800002780976e-05
399,400.0,1677685710.6942675,tf,,,,2.668910503387451,-3.3467776775360107,-0.07642289507693288,2.6688251883600778,-3.3467617808236025,-0.07649674383497286,-0.0046609868178972775,,,,,0.03778609902623042,-2.2147120421507054e-06,0.0,0.0010417095528438228,-2.2147120421507054e-06,0.037757387367329115,0.0,-7.988645607651705e-05,0.0,0.0,0.03775721753711377,0.0,0.0010417095528438228,-7.988645607651703e-05,0.0,0.05436052243033391,7.241200000862591e-05
400,399.0,1677685710.6969025,vel,,,-0.0,,,,2.6688496547781306,-3.3467636574514277,-0.07649222984321913,-0.003117609911357241,2.6688496547781306,-3.3467636574514277,-0.07649222984321913,-0.003117609911357241,0.040417911302301227,-1.9700031253702076e-06,0.0,0.0007563370550760682,-1.970003125370207e-06,0.04039237073081014,0.0,-5.799778928157465e-05,0.0,0.0,0.04039221967334424,0.0,0.0007563370550760682,-5.799778928157464e-05,0.0,0.03630391676700243,0.00014327499957289547
401,405.0,1677685710.6977658,imu,-0.08862278066737816,-0.0035785402352279693,,,,,2.6688469382436875,-3.3467634492534573,-0.0764907509105246,-0.003194119169817423,,,,,0.0412825496472474,-2.071554172672641e-06,0.0,0.0007878967163298339,-2.0715541726726407e-06,0.041255692190780964,0.0,-6.0416553957312705e-05,0.0,0.0,0.041255533348271,0.0,0.0007878967163298339,-6.04165539573127e-05,0.0,0.03716723044192919,7.805499990354292e-05
402,401.0,1677685710.7021368,tf,,,,2.668923854827881,-3.346785068511963,-0.07646817507239703,2.6688609136529005,-3.3467694470359324,-0.0764729367736955,-0.003580868614909217,2.668860913635419,-3.346769446992231,-0.07647853586260805,-0.0035808690168294835,0.03134742203554127,-1.2467726468191327e-06,0.0,0.0006575632433831328,-1.2467726468191323e-06,0.03133125669986048,0.0,-5.0416824690155975e-05,0.0,0.0,0.03133116110618263,0.0,0.0006575632433831328,-5.041682469015597e-05,0.0,0.041531822993329415,7.751800058031222e-05
403,407.0,1677685710.7027702,imu,-0.0985895730729397,0.007010536573160556,,,,,2.6688586341503733,-3.346769272377674,-0.07647066984659512,-0.0036370092113545923,,,,,0.03198174474021044,-1.3115035097440634e-06,0.0,0.0006839625731292497,-1.311503509744063e-06,0.031964739825913704,0.0,-5.243957351117431e-05,0.0,0.0,0.03196463927085548,0.0,0.0006839625731292497,-5.2439573511174305e-05,0.0,0.042165301158002266,7.530400034738705e-05
404,408.0,1677685710.7077737,imu,-0.0985895730729397,0.011988877810038817,,,,,2.668839259291036,-3.346767787525363,-0.07650574673194344,-0.004130297437603504,,,,,0.03699292703101347,-1.9040218155536245e-06,0.0,0.0009047183618115749,-1.904021815553624e-06,0.03696823754458398,0.0,-6.935783087411824e-05,0.0,0.0,0.03696809157188087,0.0,0.0009047183618115749,-6.935783087411824e-05,0.0,0.04716875345902766,7.522099986090325e-05
405,402.0,1677685710.7121618,tf,,,,2.668932676315308,-3.346794605255127,-0.07647998404027846,2.668853155676487,-3.3467746033354793,-0.07653542626485624,-0.004562010675723425,2.6688534652874054,-3.346774628142694,-0.07646681027554737,-0.004468415065836608,0.02927349578228141,-1.286039666547701e-06,0.0,0.0007914942557506986,-1.2860396665477008e-06,0.029256820096935157,0.0,-6.068078825573065e-05,0.0,0.0,0.029256721499691336,0.0,0.0007914942557506986,-6.068078825573065e-05,0.0,0.05154793778856679,0.00032610800008114893
406,409.0,1677685710.712778,imu,-0.12663505225938282,0.0019890545917319743,,,,,2.6688503336166582,-3.3467743869146984,-0.07654281515444072,-0.004622772615342859,,,,,0.02989079684726655,-1.3618768311118615e-06,0.0,0.0008233286617476846,-1.3618768311118612e-06,0.029873137938932304,0.0,-6.312213500831667e-05,0.0,0.0,0.029873033526668875,0.0,0.0008233286617476846,-6.312213500831667e-05,0.0,0.05216424981554433,7.807800011505606e-05
407,403.0,1677685710.7145379,tf,,,,2.6689295768737797,-3.346785306930542,-0.07649796886202596,2.6688630767430914,-3.34677652794684,-0.07653469721978805,-0.004845005465824524,2.668863534356418,-3.3467765644988376,-0.07647120575991895,-0.004678381168831861,0.024043088444733213,-9.196764567485556e-07,0.0,0.0006958735642596803,-9.196764567485555e-07,0.024031163677099468,0.0,-5.335246859276278e-05,0.0,0.0,0.02403109316562743,0.0,0.0006958735642596802,-5.335246859276278e-05,0.0,0.05391760467331821,0.00032340600046154577
408,411.0,1677685710.7177813,imu,-0.12663505225938282,0.02347467532181806,,,,,2.668846744086843,-3.346775275431816,-0.07654114861164363,-0.0052557394638696455,,,,,0.027291514028610006,-1.301482030518075e-06,0.0,0.0008746109247930916,-1.301482030518075e-06,0.027274639303889278,0.0,-6.705943358347744e-05,0.0,0.0,0.027274539515725085,0.0,0.0008746109247930914,-6.705943358347744e-05,0.0,0.057161051023415864,0.00032300800012308173
409,410.0,1677685710.7186618,vel,,,-0.0,,,,2.668873498891361,-3.3467773267324215,-0.07656181758937253,-0.003396094078918205,,,,,0.028168151098658535,-1.0068598876928968e-06,0.0,0.00058536180223644,-1.0068598876928968e-06,0.02815509652790305,0.0,-4.4882599289416217e-05,0.0,0.0,0.028155019328347155,0.0,0.00058536180223644,-4.488259928941622e-05,0.0,0.036725492678411104,0.0002602619997560396
410,404.0,1677685710.7214384,tf,,,,2.6689295768737797,-3.346775531768799,-0.07642938550547981,2.668879200684338,-3.346776323549722,-0.07658031342388932,-0.003747364551981483,2.6688529587509224,-3.3467743159338603,-0.07642991967049079,-0.005289094496729213,0.023633957477534755,-7.430005176593827e-07,0.0,0.0005271075042256189,-7.430005176593825e-07,0.02362432503094611,0.0,-4.042154120917089e-05,0.0,0.0,0.023624268056461444,0.0,0.0005271075042256189,-4.042154120917089e-05,0.0,0.039498455755542464,0.00020506900000327732
411,412.0,1677685710.7227857,imu,-0.05472707874484661,0.037751514992823046,,,,,2.668874052052208,-3.346775928410776,-0.07661194093354151,-0.003917980387247065,,,,,0.024982737057820743,-8.562495096999478e-07,0.0,0.0005809220009805942,-8.562495096999476e-07,0.024971637109581477,0.0,-4.455160578584732e-05,0.0,0.0,0.024971571446964373,0.0,0.0005809220009805942,-4.455160578584732e-05,0.0,0.04084575914604539,0.00025885699960781494
412,413.0,1677685710.7277892,imu,-0.05472707874484661,0.043115045800937356,,,,,2.668853823250494,-3.346774373660426,-0.07680082883809947,-0.004191804715321365,,,,,0.029992863752987764,-1.3687360597004663e-06,0.0,0.0007950912290415323,-1.368736059700466e-06,0.029975128761328393,0.0,-6.101224700654299e-05,0.0,0.0,0.029975023747989764,0.0,0.0007950912290415323,-6.101224700654299e-05,0.0,0.045849211447070784,0.00012779299959220225
413,406.0,1677685710.7303128,tf,,,,2.6689257621765137,-3.346763134002685,-0.076510169291542,2.6688633868344738,-3.3467709945285153,-0.07681165703330763,-0.004329353249850299,2.6688633868344738,-3.3467709945285153,-0.07681165703330763,-0.004329353249850299,0.024540131445866916,-9.654688485104381e-07,0.0,0.0006890259322545549,-9.65468848510438e-07,0.024527626623557033,0.0,-5.2897338511508895e-05,0.0,0.0,0.02452755252102081,0.0,0.0006890259322545549,-5.2897338511508895e-05,0.0,0.0483665435067472,0.00012697100009972928
414,414.0,1677685710.732793,imu,-0.08464615294081312,0.04530816435323309,,,,,2.668852512745834,-3.346770157037306,-0.07691859392235223,-0.004465091098175704,2.668852512745834,-3.346770157037306,-0.07691859392235223,-0.004465091098175704,0.02702405804928437,-1.2467862580093248e-06,0.0,0.0008111893883803744,-1.2467862580093245e-06,0.02700791673579526,0.0,-6.230601222636309e-05,0.0,0.0,0.027007820999414366,0.0,0.0008111893883803744,-6.230601222636309e-05,0.0,0.05084681198514075,6.003599992254749e-05
415,415.0,1677685710.737798,imu,-0.08464615294081312,0.05917687424417987,,,,,2.6688291747613477,-3.346768355661677,-0.07714535597538985,-0.004888735174173426,2.6688291747613477,-3.346768355661677,-0.07714535597538985,-0.004888735174173426,0.03203812284878814,-1.9539598078818556e-06,0.0,0.0010753231094162794,-1.9539598078818556e-06,0.03201285401276705,0.0,-8.269333288796133e-05,0.0,0.0,0.032012703811914366,0.0,0.0010753231094162794,-8.269333288796133e-05,0.0,0.05585169479764075,5.7238000408688094e-05
416,416.0,1677685710.740398,vel,,,-0.0,,,,2.6688556460895554,-3.3467703874285237,-0.07729921316209643,-0.0032242083617134362,2.6688556460895554,-3.3467703874285237,-0.07729921316209643,-0.0032242083617134362,0.03463453121592616,-1.6821822379253636e-06,0.0,0.0007717877356432499,-1.6821822379253636e-06,0.03461278778958762,0.0,-5.939547676398107e-05,0.0,0.0,0.034612658417016905,0.0,0.0007717877356432499,-5.939547676398107e-05,0.0,0.03688926535196504,7.291200017789379e-05
417,417.0,1677685710.7428012,imu,-0.07540318218634334,0.057639090989957724,,,,,2.668847676949797,-3.3467697696145446,-0.07744143053412778,-0.0034276350140599035,2.668847676949797,-3.3467697696145446,-0.07744143053412778,-0.0034276350140599035,0.03704166894626045,-1.9818102765482754e-06,0.0,0.0008625763078902043,-1.9818102765482754e-06,0.03701607021426889,0.0,-6.643390208172862e-05,0.0,0.0,0.037015917694360655,0.0,0.0008625763078902043,-6.643390208172862e-05,0.0,0.03929252462930879,5.8788999922398943e-05
418,418.0,1677685710.7478056,imu,-0.07540318218634334,0.06123200955615615,,,,,2.668829633916476,-3.3467683668727966,-0.0777298799454913,-0.0038049831495530263,2.668829633916476,-3.3467683668727966,-0.0777298799454913,-0.0038049831495530263,0.04205552857164425,-2.7136274817513875e-06,0.0,0.001069024139671521,-2.7136274817513875e-06,0.04202053283933323,0.0,-8.248381093798117e-05,0.0,0.0,0.04202032366970245,0.0,0.001069024139671521,-8.248381093798117e-05,0.0,0.044296930604650585,5.7452999499219004e-05
419,419.0,1677685710.752809,imu,-0.12182587770099934,0.05791505723746825,,,,,2.6688097125989865,-3.346766812146465,-0.07803625138460157,-0.004182259374967923,2.6688097125989865,-3.346766812146465,-0.07803625138460157,-0.004182259374967923,0.047070595727539744,-3.6153400738950486e-06,0.0,0.0013003892674991946,-3.6153400738950486e-06,0.04702405514237899,0.0,-0.00010054007945641204,0.0,0.0,0.04702377597072784,0.0,0.0013003892674991946,-0.00010054007945641204,0.0,0.049300382905675975,5.6570000197098125e-05
420,420.0,1677685710.7578137,imu,-0.12182587770099934,0.0399935973656101,,,,,2.6687873248251175,-3.3467650581952424,-0.07832609565112847,-0.004791954570838722,2.6687873248251175,-3.3467650581952424,-0.07832609565112847,-0.004791954570838722,0.052089270206394825,-4.7078013053015116e-06,0.0,0.0015567706153273837,-4.7078013053015116e-06,0.052028784598299946,0.0,-0.00012062551628451157,0.0,0.0,0.05202842036464874,0.0,0.0015567706153273837,-0.00012062551628451157,0.0,0.054305027299596874,5.66140006412752e-05
421,421.0,1677685710.7614694,vel,,,-0.0,,,,2.668827411193747,-3.346768151845173,-0.07847229912813125,-0.003315577894092212,2.668827411193747,-3.346768151845173,-0.07847229912813125,-0.003315577894092212,0.05573728746525171,-4.118991051140688e-06,0.0,0.0011143489516294842,-4.118991051140688e-06,0.05568441138306522,0.0,-8.648333357503079e-05,0.0,0.0,0.055684092438013,0.0,0.0011143489516294842,-8.64833335750308e-05,0.0,0.03669311392203328,7.197300055850064e-05
422,422.0,1677685710.762817,imu,-0.19978885600998053,0.017795117447429537,,,,,2.6688228468034647,-3.3467677928051973,-0.07852619217267698,-0.003479743357722423,2.6688228468034647,-3.3467677928051973,-0.07852619217267698,-0.003479743357722423,0.05708787908089163,-4.357316473324306e-06,0.0,0.001164396471858101,-4.357316473324306e-06,0.057031971815140206,0.0,-9.042011989709764e-05,0.0,0.0,0.05703163424709503,0.0,0.001164396471858101,-9.042011989709765e-05,0.0,0.038040655731115314,5.933400007052114e-05
423,423.0,1677685710.7678213,imu,-0.19978885600998053,0.007309551044252264,,,,,2.668802992436071,-3.3467662295779905,-0.0786152461647629,-0.004479567902545471,2.668802992436071,-3.3467662295779905,-0.0786152461647629,-0.004479567902545471,0.06210472348734884,-5.33035917283925e-06,0.0,0.0013645828777316513,-5.33035917283925e-06,0.062036453907218556,0.0,-0.0001061814495973993,0.0,0.0,0.062036040222436827,0.0,0.0013645828777316513,-0.00010618144959739931,0.0,0.04304506170645711,5.64559995837044e-05
424,424.0,1677685710.7728257,imu,-0.16471516279773474,-0.005829073558474019,,,,,2.668778150098284,-3.346764272085648,-0.07865182612568589,-0.005479392447368519,2.668778150098284,-3.346764272085648,-0.07865182612568589,-0.005479392447368519,0.06712366906258994,-6.469323727207383e-06,0.0,0.0015897349898498587,-6.469323727207383e-06,0.06704094910065463,0.0,-0.0001239225754747505,0.0,0.0,0.06704044619777863,0.0,0.0015897349898498587,-0.0001239225754747505,0.0,0.04804946768179891,5.679900004906813e-05
425,425.0,1677685710.7778294,imu,-0.16471516279773474,-0.020936661060211376,,,,,2.668748762032022,-3.346761956323799,-0.07862265924441747,-0.006303576178837688,2.668748762032022,-3.346761956323799,-0.07862265924441747,-0.006303576178837688,0.07214424715067261,-7.793320563500435e-06,0.0,0.0018398164917952865,-7.793320563500435e-06,0.07204474362106272,0.0,-0.00014362890162945076,0.0,0.0,0.07204413691738312,0.0,0.0018398164917952865,-0.00014362890162945076,0.0,0.0530531584014034,5.55929991605808e-05
426,427.0,1677685710.7828336,imu,-0.048721365075296674,-0.011753203798650861,,,,,2.668715259182565,-3.3467593186017472,-0.07851788868439291,-0.007127838452616998,,,,,0.07716790283199478,-9.321564891515537e-06,0.0,0.002114886201389699,-9.321564891515537e-06,0.07704903101970603,0.0,-0.00016528567749695878,0.0,0.0,0.07704830447414582,0.0,0.002114886201389699,-0.00016528567749695878,0.0,0.058057325958166095,7.179000022006221e-05
427,426.0,1677685710.783242,vel,,,-0.0,,,,2.668808816166409,-3.346766629441825,-0.07851308854637074,-0.004510588175934667,2.668808816166409,-3.346766629441825,-0.07851308854637074,-0.004510588175934667,0.07754918240682754,-7.201435705262345e-06,0.0,0.0013495622026792292,-7.201435705262346e-06,0.07745727637275343,0.0,-0.00010548079363047223,0.0,0.0,0.0774567155001468,0.0,0.0013495622026792292,-0.00010548079363047221,0.0,0.036894875887276884,0.00012404300014168257
428,428.0,1677685710.7878373,imu,-0.048721365075296674,0.00022700597003480618,,,,,2.668787639729068,-3.346764963969611,-0.07845907928762008,-0.004734476475509821,2.668787639729068,-3.346764963969611,-0.07845907928762008,-0.004734476475509821,0.08215749651297863,-8.223543774460072e-06,0.0,0.001527354048042702,-8.223543774460073e-06,0.08205263621540812,0.0,-0.00011946365533484907,0.0,0.0,0.08205199519375031,0.0,0.001527354048042702,-0.00011946365533484905,0.0,0.0414901555808804,5.897000028198818e-05
429,429.0,1677685710.7928414,imu,-0.08076122128247509,-0.0004082371061534182,,,,,2.6687634123453923,-3.346763059187353,-0.07846021526353031,-0.004978286349940812,2.6687634123453923,-3.346763059187353,-0.07846021526353031,-0.004978286349940812,0.08717779495106967,-9.488684811155136e-06,0.0,0.001744740948832866,-9.488684811155138e-06,0.08705690299627945,0.0,-0.00013655484111701056,0.0,0.0,0.087056162750513,0.0,0.001744740948832866,-0.00013655484111701056,0.0,0.046494323137643095,5.6881000091379974e-05
430,430.0,1677685710.797845,imu,-0.08076122128247509,-0.0005547808868846193,,,,,2.6687375725546483,-3.3467610276482183,-0.07845817266864197,-0.005382371268400232,2.6687375725546483,-3.3467610276482183,-0.07845817266864197,-0.005382371268400232,0.09219964813047522,-1.0932291544157902e-05,0.0,0.001987056387351642,-1.0932291544157903e-05,0.09206046855227362,0.0,-0.00015560582065457236,0.0,0.0,0.0920596150515384,0.0,0.001987056387351642,-0.00015560582065457236,0.0,0.051497775438668486,5.628100007015746e-05
431,431.0,1677685710.8028493,imu,-0.07663046437576171,0.009792909586721472,,,,,2.6687097116573595,-3.3467588372761727,-0.07845539631985643,-0.005786533206762152,2.6687097116573595,-3.3467588372761727,-0.07845539631985643,-0.005786533206762152,0.09722498030079675,-1.257441289779265e-05,0.0,0.0022543823222106562,-1.2574412897792653e-05,0.09706500338779252,0.0,-0.00017662249119595945,0.0,0.0,0.09706402102688019,0.0,0.0022543823222106562,-0.00017662249119595945,0.0,0.05650218141401028,5.6008999308687635e-05
432,432.0,1677685710.804755,vel,,,-0.0,,,,2.668787085588305,-3.346764897261725,-0.078474058468887,-0.003745121160977534,2.668787085588305,-3.346764897261725,-0.078474058468887,-0.003745121160977534,0.09910414117518342,-1.0497553073942543e-05,0.0,0.0014918670012096622,-1.0497553073942545e-05,0.09897052043834656,0.0,-0.00011690147772434158,0.0,0.0,0.09896970072963898,0.0,0.0014918670012096622,-0.0001169014777243416,0.0,0.0368718198105801,7.092600026226137e-05
433,433.0,1677685710.807853,imu,-0.07663046437576171,0.013072542669279536,,,,,2.6687751522773175,-3.3467639586953437,-0.0785043970106738,-0.003982523183839646,2.6687751522773175,-3.3467639586953437,-0.0785043970106738,-0.003982523183839646,0.10221166785224321,-1.1244623301729274e-05,0.0,0.001609731344962978,-1.1244623301729275e-05,0.10206859010715189,0.0,-0.00012617161542112883,0.0,0.0,0.10206771174648469,0.0,0.001609731344962978,-0.00012617161542112883,0.0,0.039969830827425806,5.9575999330263585e-05
434,434.0,1677685710.8128574,imu,-0.06050507159259,0.018939044648909498,,,,,2.668754326937249,-3.346762319751809,-0.07856981732132073,-0.004366013137654924,2.668754326937249,-3.346762319751809,-0.07856981732132073,-0.004366013137654924,0.1072329958415093,-1.2573808638359215e-05,0.0,0.0018195428986705223,-1.2573808638359217e-05,0.10707310048656248,0.0,-0.0001426836393502498,0.0,0.0,0.10707211772182648,0.0,0.0018195428986705223,-0.0001426836393502498,0.0,0.0449742368027676,5.8568999520502985e-05
435,435.0,1677685710.8178608,imu,-0.06050507159259,0.02259804707344118,,,,,2.6687317942548003,-3.346760544624824,-0.07866457792784853,-0.0046687473773385745,2.6687317942548003,-3.346760544624824,-0.07866457792784853,-0.0046687473773385745,0.11225556348772334,-1.4076415165590066e-05,0.0,0.002054273128523976,-1.4076415165590066e-05,0.11207667090293004,0.0,-0.00016117568457811612,0.0,0.0,0.11207557002285187,0.0,0.002054273128523976,-0.00016117568457811612,0.0,0.049977689103792994,5.764199977420503e-05
436,436.0,1677685710.8228652,imu,-0.05535048259039543,0.010761532402212585,,,,,2.66870774700523,-3.3467586476639237,-0.07877766772965389,-0.004971539319155015,2.66870774700523,-3.3467586476639237,-0.07877766772965389,-0.004971539319155015,0.11728153434857086,-1.577317726902339e-05,0.0,0.0023140099183277456,-1.577317726902339e-05,0.11708121038153477,0.0,-0.00018166491596476562,0.0,0.0,0.11707997599819367,0.0,0.0023140099183277456,-0.00018166491596476562,0.0,0.05498209507913479,5.742599933000747e-05
437,437.0,1677685710.825368,vel,,,0.005073060035705566,,,,2.6688538349824373,-3.3467701149401767,-0.07880460039968096,-0.00139304051093071,2.6688538349824373,-3.3467701149401767,-0.07880460039968096,-0.00139304051093071,0.1197578170640375,-1.3702571432182871e-05,0.0,0.0015581107792822964,-1.3702571432182871e-05,0.11958372778688908,0.0,-0.00012236165990857465,0.0,0.0,0.11958265582302277,0.0,0.0015581107792822966,-0.00012236165990857465,0.0,0.036501798309721556,7.309200009331107e-05
438,438.0,1677685710.82787,imu,-0.05535048259039543,0.002767992765377378,,,,,2.668850187760476,-3.346769826875668,-0.0788315253724603,-0.0015315254572540117,2.668850187760476,-3.346769826875668,-0.0788315253724603,-0.0015315254572540117,0.1222677472272235,-1.432995989796649e-05,0.0,0.001651753623013555,-1.432995989796649e-05,0.12208574177015243,0.0,-0.00012975773634793866,0.0,0.0,0.12208462039211457,0.0,0.0016517536230135554,-0.00012975773634793866,0.0,0.03900376287881335,5.8087999605049845e-05
439,439.0,1677685710.832873,imu,-0.09492506157420244,0.0032508725279090933,,,,,2.6688418583932094,-3.3467691688357495,-0.07884537423229077,-0.0018084557601503798,2.6688418583932094,-3.3467691688357495,-0.07884537423229077,-0.0018084557601503798,0.12728827761711425,-1.569433841323367e-05,0.0,0.0018566893093324808,-1.569433841323367e-05,0.12708906315206514,0.0,-0.00014594812031707699,0.0,0.0,0.12708783427456086,0.0,0.0018566893093324812,-0.00014594812031707699,0.0,0.04400697676125964,5.747199975303374e-05
440,440.0,1677685710.8378778,imu,-0.09492506157420244,-0.0075135086741417055,,,,,2.668831650764154,-3.346768362252716,-0.07886164369326298,-0.002283521937400308,2.668831650764154,-3.346768362252716,-0.07886164369326298,-0.002283521937400308,0.13231239236297337,-1.722902889828011e-05,0.0,0.0020866478211696636,-1.722902889828011e-05,0.13209382851249005,0.0,-0.00016411884962161394,0.0,0.0,0.13209247866848176,0.0,0.002086647821169664,-0.00016411884962161394,0.0,0.04901162115518054,5.6959000175993424e-05
441,441.0,1677685710.8428812,imu,-0.07761269039889462,-0.01709653302500742,,,,,2.6688190762523796,-3.346767368790489,-0.07882405021099848,-0.002758474955158728,2.6688190762523796,-3.346767368790489,-0.07882405021099848,-0.002758474955158728,0.13733770794684277,-1.895268306059755e-05,0.0,0.0023415119895829435,-1.895268306059755e-05,0.13709741670207695,0.0,-0.00018425476721838308,0.0,0.0,0.13709593096950715,0.0,0.0023415119895829443,-0.00018425476721838308,0.0,0.05401507345620593,5.607699949905509e-05
442,442.0,1677685710.846848,vel,,,-0.0,,,,2.66885727947866,-3.34677037312198,-0.07875623154156708,-0.0019409501815287392,2.66885727947866,-3.34677037312198,-0.07875623154156708,-0.0019409501815287392,0.14128221795423973,-1.7199706813133906e-05,0.0,0.0016214839469907427,-1.7199706813133903e-05,0.14106408721153327,0.0,-0.00012763202536151462,0.0,0.0,0.14106273928859894,0.0,0.0016214839469907434,-0.00012763202536151462,0.0,0.036701602186108316,7.345899939537048e-05
443,443.0,1677685710.8478858,imu,-0.07761269039889462,-0.01851071526258863,,,,,2.668855229664137,-3.3467702113701345,-0.07873848814283901,-0.0020214994314892544,2.668855229664137,-3.3467702113701345,-0.07873848814283901,-0.0020214994314892544,0.14232344228475532,-1.7466744694565455e-05,0.0,0.0016599035556384282,-1.7466744694565452e-05,0.14210194433233028,0.0,-0.00013066373659916016,0.0,0.0,0.14210057536342804,0.0,0.0016599035556384288,-0.00013066373659916016,0.0,0.03773943826093742,6.062600004952401e-05
444,444.0,1677685710.8528905,imu,-0.03916627823047958,-0.008306827154252645,,,,,2.6688441751312713,-3.346769339679951,-0.07864584859547286,-0.002409923347391201,2.6688441751312713,-3.346769339679951,-0.07864584859547286,-0.002409923347391201,0.1473454636919647,-1.8835875204107756e-05,0.0,0.0018585952722907464,-1.8835875204107753e-05,0.1471066965996259,0.0,-0.00014633147580217785,0.0,0.0,0.14710521975734894,0.0,0.001858595272290747,-0.00014633147580217785,0.0,0.042744082654858316,5.8319999880040996e-05
445,445.0,1677685710.857894,imu,-0.03916627823047958,-0.0024115646199737127,,,,,2.66883166570557,-3.3467683540971516,-0.07860428578203349,-0.0026058899523260944,2.66883166570557,-3.3467683540971516,-0.07860428578203349,-0.0026058899523260944,0.1523683746721804,-2.0368465731469516e-05,0.0,0.0020822013704639075,-2.0368465731469512e-05,0.1521102696094333,0.0,-0.00016394879470750927,0.0,0.0,0.15210867205837433,0.0,0.0020822013704639084,-0.00016394879470750927,0.0,0.04774753495588371,5.6879999647208024e-05
446,446.0,1677685710.8628972,imu,-0.041572350168154304,-0.0008306398083000319,,,,,2.668818179437106,-3.346767291912816,-0.07859222020844836,-0.0028018472192925838,2.668818179437106,-3.346767291912816,-0.07859222020844836,-0.0028018472192925838,0.15739338062435293,-2.208458910985914e-05,0.0,0.0023307528457799133,-2.2084589109859135e-05,0.15711361863642684,0.0,-0.00018352482197363934,0.0,0.0,0.15711188594082062,0.0,0.002330752845779914,-0.00018352482197363934,0.0,0.052750748838329996,5.62169998374884e-05
