__time,__datetime,__type,/hamster2/command/header.stamp,/hamster2/command/header.frame_id,/hamster2/command/drive.steering_angle,/hamster2/command/drive.steering_angle_velocity,/hamster2/command/drive.speed,/hamster2/command/drive.acceleration,/hamster2/command/drive.jerk
1677685709.999377,2023-03-01 16:48:29.999377,ackermann_msgs/AckermannDriveStamped,1677685709.9987106,,9.975611686706543,0.0,1.0176804065704346,0.0,0.0
1677685710.019694,2023-03-01 16:48:30.019694,ackermann_msgs/AckermannDriveStamped,1677685710.01876,,9.975611686706543,0.0,1.0176804065704346,0.0,0.0
1677685710.039441,2023-03-01 16:48:30.039441,ackermann_msgs/AckermannDriveStamped,1677685710.03871,,9.975611686706543,0.0,1.0176804065704346,0.0,0.0
1677685710.0619273,2023-03-01 16:48:30.061927,ackermann_msgs/AckermannDriveStamped,1677685710.0589938,,9.975611686706543,0.0,1.0176804065704346,0.0,0.0
1677685710.0819,2023-03-01 16:48:30.081900,ackermann_msgs/AckermannDriveStamped,1677685710.0792823,,9.975611686706543,0.0,1.0176804065704346,0.0,0.0
1677685710.099936,2023-03-01 16:48:30.099936,ackermann_msgs/AckermannDriveStamped,1677685710.0987809,,9.975611686706543,0.0,1.0176804065704346,0.0,0.0
1677685710.1202343,2023-03-01 16:48:30.120234,ackermann_msgs/AckermannDriveStamped,1677685710.1187065,,9.975611686706543,0.0,1.0176804065704346,0.0,0.0
1677685710.1398613,2023-03-01 16:48:30.139861,ackermann_msgs/AckermannDriveStamped,1677685710.1386938,,9.975611686706543,0.0,1.0176804065704346,0.0,0.0
1677685710.1604617,2023-03-01 16:48:30.160462,ackermann_msgs/AckermannDriveStamped,1677685710.1587565,,9.975611686706543,0.0,1.0176804065704346,0.0,0.0
1677685710.182044,2023-03-01 16:48:30.182044,ackermann_msgs/AckermannDriveStamped,1677685710.178721,,9.975611686706543,0.0,1.0176804065704346,0.0,0.0
1677685710.1994448,2023-03-01 16:48:30.199445,ackermann_msgs/AckermannDriveStamped,1677685710.1987095,,9.975611686706543,0.0,1.0176804065704346,0.0,0.0
1677685710.2199652,2023-03-01 16:48:30.219965,ackermann_msgs/AckermannDriveStamped,1677685710.2187636,,9.975611686706543,0.0,1.0176804065704346,0.0,0.0
1677685710.2404535,2023-03-01 16:48:30.240453,ackermann_msgs/AckermannDriveStamped,1677685710.238689,,9.97555923461914,0.0,1.0176804065704346,0.0,0.0
1677685710.2645023,2023-03-01 16:48:30.264502,ackermann_msgs/AckermannDriveStamped,1677685710.2586925,,9.975666046142578,0.0,1.0176804065704346,0.0,0.0
1677685710.279452,2023-03-01 16:48:30.279452,ackermann_msgs/AckermannDriveStamped,1677685710.2786965,,9.975507736206055,0.0,1.0176804065704346,0.0,0.0
1677685710.2999246,2023-03-01 16:48:30.299925,ackermann_msgs/AckermannDriveStamped,1677685710.298718,,9.972633361816406,0.0,1.0176804065704346,0.0,0.0
1677685710.3198373,2023-03-01 16:48:30.319837,ackermann_msgs/AckermannDriveStamped,1677685710.3187277,,9.97543716430664,0.0,1.0176804065704346,0.0,0.0
1677685710.3400314,2023-03-01 16:48:30.340031,ackermann_msgs/AckermannDriveStamped,1677685710.3388553,,9.975845336914062,0.0,1.0176804065704346,0.0,0.0
1677685710.359346,2023-03-01 16:48:30.359346,ackermann_msgs/AckermannDriveStamped,1677685710.3587208,,9.977065086364746,0.0,1.0176804065704346,0.0,0.0
1677685710.3795123,2023-03-01 16:48:30.379512,ackermann_msgs/AckermannDriveStamped,1677685710.3787358,,9.974699020385742,0.0,1.0176804065704346,0.0,0.0
1677685710.4007995,2023-03-01 16:48:30.400800,ackermann_msgs/AckermannDriveStamped,1677685710.3987567,,9.974760055541992,0.0,1.0176804065704346,0.0,0.0
1677685710.4197867,2023-03-01 16:48:30.419787,ackermann_msgs/AckermannDriveStamped,1677685710.4187353,,9.975399017333984,0.0,1.0176804065704346,0.0,0.0
1677685710.4396741,2023-03-01 16:48:30.439674,ackermann_msgs/AckermannDriveStamped,1677685710.4387257,,9.974811553955078,0.0,1.0176804065704346,0.0,0.0
1677685710.4594312,2023-03-01 16:48:30.459431,ackermann_msgs/AckermannDriveStamped,1677685710.4587293,,9.972841262817383,0.0,1.0176804065704346,0.0,0.0
1677685710.4795763,2023-03-01 16:48:30.479576,ackermann_msgs/AckermannDriveStamped,1677685710.4787343,,9.973617553710938,0.0,1.0176804065704346,0.0,0.0
1677685710.5020278,2023-03-01 16:48:30.502028,ackermann_msgs/AckermannDriveStamped,1677685710.4998398,,9.974187850952148,0.0,1.0176804065704346,0.0,0.0
1677685710.5206273,2023-03-01 16:48:30.520627,ackermann_msgs/AckermannDriveStamped,1677685710.5187519,,9.97562313079834,0.0,1.0176804065704346,0.0,0.0
1677685710.5399215,2023-03-01 16:48:30.539922,ackermann_msgs/AckermannDriveStamped,1677685710.5387168,,9.976801872253418,0.0,1.0176804065704346,0.0,0.0
1677685710.5615084,2023-03-01 16:48:30.561508,ackermann_msgs/AckermannDriveStamped,1677685710.5592775,,9.973087310791016,0.0,1.0176804065704346,0.0,0.0
1677685710.5813892,2023-03-01 16:48:30.581389,ackermann_msgs/AckermannDriveStamped,1677685710.5787122,,9.975995063781738,0.0,1.0176804065704346,0.0,0.0
1677685710.5996192,2023-03-01 16:48:30.599619,ackermann_msgs/AckermannDriveStamped,1677685710.5987136,,9.975387573242188,0.0,1.0176804065704346,0.0,0.0
1677685710.62,2023-03-01 16:48:30.620000,ackermann_msgs/AckermannDriveStamped,1677685710.6187487,,9.977910041809082,0.0,1.0176804065704346,0.0,0.0
1677685710.6391962,2023-03-01 16:48:30.639196,ackermann_msgs/AckermannDriveStamped,1677685710.6386907,,9.973644256591797,0.0,1.0176804065704346,0.0,0.0
1677685710.6599634,2023-03-01 16:48:30.659963,ackermann_msgs/AckermannDriveStamped,1677685710.6587338,,9.976410865783691,0.0,1.0176804065704346,0.0,0.0
1677685710.68066,2023-03-01 16:48:30.680660,ackermann_msgs/AckermannDriveStamped,1677685710.6787071,,9.972493171691895,0.0,1.0176804065704346,0.0,0.0
1677685710.6993916,2023-03-01 16:48:30.699392,ackermann_msgs/AckermannDriveStamped,1677685710.6988254,,9.976859092712402,0.0,1.0176804065704346,0.0,0.0
1677685710.7201374,2023-03-01 16:48:30.720137,ackermann_msgs/AckermannDriveStamped,1677685710.7187185,,9.976509094238281,0.0,1.0176804065704346,0.0,0.0
1677685710.7401965,2023-03-01 16:48:30.740196,ackermann_msgs/AckermannDriveStamped,1677685710.7387524,,9.9900484085083,0.0,1.0176804065704346,0.0,0.0
1677685710.75936,2023-03-01 16:48:30.759360,ackermann_msgs/AckermannDriveStamped,1677685710.7587316,,10.065070152282715,0.0,1.0176804065704346,0.0,0.0
1677685710.7793705,2023-03-01 16:48:30.779371,ackermann_msgs/AckermannDriveStamped,1677685710.7787464,,10.10262393951416,0.0,1.0176804065704346,0.0,0.0
1677685710.799656,2023-03-01 16:48:30.799656,ackermann_msgs/AckermannDriveStamped,1677685710.798737,,10.09568977355957,0.0,1.0176804065704346,0.0,0.0
1677685710.8192794,2023-03-01 16:48:30.819279,ackermann_msgs/AckermannDriveStamped,1677685710.8186917,,10.09568977355957,0.0,1.0176804065704346,0.0,0.0
1677685710.8401184,2023-03-01 16:48:30.840118,ackermann_msgs/AckermannDriveStamped,1677685710.8389432,,10.09831428527832,0.0,1.0176804065704346,0.0,0.0
1677685710.8593485,2023-03-01 16:48:30.859349,ackermann_msgs/AckermannDriveStamped,1677685710.8587124,,10.10487174987793,0.0,1.0176804065704346,0.0,0.0
1677685710.879489,2023-03-01 16:48:30.879489,ackermann_msgs/AckermannDriveStamped,1677685710.8787117,,10.103460311889648,0.0,1.0176804065704346,0.0,0.0
1677685710.8993995,2023-03-01 16:48:30.899400,ackermann_msgs/AckermannDriveStamped,1677685710.8987348,,10.115838050842285,0.0,1.0176804065704346,0.0,0.0
1677685710.922391,2023-03-01 16:48:30.922391,ackermann_msgs/AckermannDriveStamped,1677685710.9187562,,10.111945152282715,0.0,1.0176804065704346,0.0,0.0
1677685710.9398177,2023-03-01 16:48:30.939818,ackermann_msgs/AckermannDriveStamped,1677685710.9391377,,10.109987258911133,0.0,1.0176804065704346,0.0,0.0
1677685710.959398,2023-03-01 16:48:30.959398,ackermann_msgs/AckermannDriveStamped,1677685710.9587045,,10.111363410949707,0.0,1.0176804065704346,0.0,0.0
1677685710.9800854,2023-03-01 16:48:30.980085,ackermann_msgs/AckermannDriveStamped,1677685710.9790087,,10.107298851013184,0.0,1.0176804065704346,0.0,0.0
1677685710.999202,2023-03-01 16:48:30.999202,ackermann_msgs/AckermannDriveStamped,1677685710.9987128,,10.103608131408691,0.0,1.0176804065704346,0.0,0.0
1677685711.019558,2023-03-01 16:48:31.019558,ackermann_msgs/AckermannDriveStamped,1677685711.0187004,,10.105749130249023,0.0,1.0176804065704346,0.0,0.0
1677685711.0462258,2023-03-01 16:48:31.046226,ackermann_msgs/AckermannDriveStamped,1677685711.0387843,,10.105966567993164,0.0,1.0176804065704346,0.0,0.0
1677685711.0622728,2023-03-01 16:48:31.062273,ackermann_msgs/AckermannDriveStamped,1677685711.0587482,,10.103775024414062,0.0,1.0176804065704346,0.0,0.0
1677685711.0817654,2023-03-01 16:48:31.081765,ackermann_msgs/AckermannDriveStamped,1677685711.078771,,10.105360984802246,0.0,1.0176804065704346,0.0,0.0
1677685711.0991786,2023-03-01 16:48:31.099179,ackermann_msgs/AckermannDriveStamped,1677685711.0987225,,10.1046142578125,0.0,1.0176804065704346,0.0,0.0
1677685711.1195824,2023-03-01 16:48:31.119582,ackermann_msgs/AckermannDriveStamped,1677685711.1187148,,10.105066299438477,0.0,1.0176804065704346,0.0,0.0
1677685711.1413376,2023-03-01 16:48:31.141338,ackermann_msgs/AckermannDriveStamped,1677685711.1387613,,10.104046821594238,0.0,1.0176804065704346,0.0,0.0
1677685711.160409,2023-03-01 16:48:31.160409,ackermann_msgs/AckermannDriveStamped,1677685711.1587272,,10.070798873901367,0.0,1.0176804065704346,0.0,0.0
1677685711.1811917,2023-03-01 16:48:31.181192,ackermann_msgs/AckermannDriveStamped,1677685711.1793213,,10.0300874710083,0.0,1.0176804065704346,0.0,0.0
1677685711.199283,2023-03-01 16:48:31.199283,ackermann_msgs/AckermannDriveStamped,1677685711.1986938,,9.413653373718262,0.0,1.0176804065704346,0.0,0.0
1677685711.2194324,2023-03-01 16:48:31.219432,ackermann_msgs/AckermannDriveStamped,1677685711.2187455,,9.201836585998535,0.0,1.0176804065704346,0.0,0.0
1677685711.2394862,2023-03-01 16:48:31.239486,ackermann_msgs/AckermannDriveStamped,1677685711.2387335,,8.176788330078125,0.0,1.0176804065704346,0.0,0.0
1677685711.2595062,2023-03-01 16:48:31.259506,ackermann_msgs/AckermannDriveStamped,1677685711.2587411,,9.79253101348877,0.0,1.0055766105651855,0.0,0.0
1677685711.2795286,2023-03-01 16:48:31.279529,ackermann_msgs/AckermannDriveStamped,1677685711.2787154,,8.761300086975098,0.0,1.0055766105651855,0.0,0.0
1677685711.300004,2023-03-01 16:48:31.300004,ackermann_msgs/AckermannDriveStamped,1677685711.2988138,,7.699672222137451,0.0,1.0055766105651855,0.0,0.0
1677685711.3194587,2023-03-01 16:48:31.319459,ackermann_msgs/AckermannDriveStamped,1677685711.3186946,,7.179129123687744,0.0,1.0055766105651855,0.0,0.0
1677685711.3398967,2023-03-01 16:48:31.339897,ackermann_msgs/AckermannDriveStamped,1677685711.3386633,,7.8638834953308105,0.0,0.9933387041091919,0.0,0.0
1677685711.3603861,2023-03-01 16:48:31.360386,ackermann_msgs/AckermannDriveStamped,1677685711.3587391,,6.531082630157471,0.0,0.9933387041091919,0.0,0.0
1677685711.380317,2023-03-01 16:48:31.380317,ackermann_msgs/AckermannDriveStamped,1677685711.3788521,,5.500656604766846,0.0,0.9933387041091919,0.0,0.0
1677685711.4011285,2023-03-01 16:48:31.401129,ackermann_msgs/AckermannDriveStamped,1677685711.3987448,,7.255885124206543,0.0,0.9809507727622986,0.0,0.0
1677685711.4223516,2023-03-01 16:48:31.422352,ackermann_msgs/AckermannDriveStamped,1677685711.421065,,4.812285423278809,0.0,0.9809507727622986,0.0,0.0
1677685711.4394674,2023-03-01 16:48:31.439467,ackermann_msgs/AckermannDriveStamped,1677685711.4387407,,5.28429651260376,0.0,0.9683701992034912,0.0,0.0
1677685711.4598386,2023-03-01 16:48:31.459839,ackermann_msgs/AckermannDriveStamped,1677685711.4587266,,4.135499954223633,0.0,0.9683701992034912,0.0,0.0
1677685711.4795558,2023-03-01 16:48:31.479556,ackermann_msgs/AckermannDriveStamped,1677685711.478755,,2.6062068939208984,0.0,0.9683701992034912,0.0,0.0
1677685711.499591,2023-03-01 16:48:31.499591,ackermann_msgs/AckermannDriveStamped,1677685711.4987693,,4.058670520782471,0.0,0.9556419253349304,0.0,0.0
1677685711.5195038,2023-03-01 16:48:31.519504,ackermann_msgs/AckermannDriveStamped,1677685711.5187488,,4.058670520782471,0.0,0.9556419253349304,0.0,0.0
1677685711.5397089,2023-03-01 16:48:31.539709,ackermann_msgs/AckermannDriveStamped,1677685711.5387292,,1.8870460987091064,0.0,0.9556419253349304,0.0,0.0
1677685711.5598464,2023-03-01 16:48:31.559846,ackermann_msgs/AckermannDriveStamped,1677685711.5587673,,0.9822052121162415,0.0,0.9556419253349304,0.0,0.0
1677685711.5794847,2023-03-01 16:48:31.579485,ackermann_msgs/AckermannDriveStamped,1677685711.5787013,,3.052340507507324,0.0,0.9427760243415833,0.0,0.0
1677685711.599364,2023-03-01 16:48:31.599364,ackermann_msgs/AckermannDriveStamped,1677685711.5987384,,3.052340507507324,0.0,0.9427760243415833,0.0,0.0
1677685711.6204438,2023-03-01 16:48:31.620444,ackermann_msgs/AckermannDriveStamped,1677685711.6187546,,3.052340507507324,0.0,0.9427760243415833,0.0,0.0
1677685711.640303,2023-03-01 16:48:31.640303,ackermann_msgs/AckermannDriveStamped,1677685711.6387348,,3.052340507507324,0.0,0.9427760243415833,0.0,0.0
1677685711.6610284,2023-03-01 16:48:31.661028,ackermann_msgs/AckermannDriveStamped,1677685711.6587074,,2.4576287269592285,0.0,0.9297738075256348,0.0,0.0
1677685711.6800785,2023-03-01 16:48:31.680079,ackermann_msgs/AckermannDriveStamped,1677685711.678744,,4.211598873138428,0.0,0.9166408181190491,0.0,0.0
1677685711.6995883,2023-03-01 16:48:31.699588,ackermann_msgs/AckermannDriveStamped,1677685711.6987624,,3.800421714782715,0.0,0.9166408181190491,0.0,0.0
1677685711.720252,2023-03-01 16:48:31.720252,ackermann_msgs/AckermannDriveStamped,1677685711.718856,,3.094320058822632,0.0,0.9166408181190491,0.0,0.0
1677685711.739804,2023-03-01 16:48:31.739804,ackermann_msgs/AckermannDriveStamped,1677685711.7387161,,5.587700366973877,0.0,0.9033377170562744,0.0,0.0
1677685711.7603457,2023-03-01 16:48:31.760346,ackermann_msgs/AckermannDriveStamped,1677685711.758752,,5.272963047027588,0.0,0.9033377170562744,0.0,0.0
1677685711.779481,2023-03-01 16:48:31.779481,ackermann_msgs/AckermannDriveStamped,1677685711.7787344,,4.672422409057617,0.0,0.9033377170562744,0.0,0.0
1677685711.7999816,2023-03-01 16:48:31.799982,ackermann_msgs/AckermannDriveStamped,1677685711.798776,,4.486179828643799,0.0,0.9033377170562744,0.0,0.0
1677685711.8194728,2023-03-01 16:48:31.819473,ackermann_msgs/AckermannDriveStamped,1677685711.8187053,,7.196315288543701,0.0,0.8898751735687256,0.0,0.0
1677685711.8395321,2023-03-01 16:48:31.839532,ackermann_msgs/AckermannDriveStamped,1677685711.8387606,,7.196315288543701,0.0,0.8898751735687256,0.0,0.0
1677685711.8594487,2023-03-01 16:48:31.859449,ackermann_msgs/AckermannDriveStamped,1677685711.8587477,,7.196315288543701,0.0,0.8898751735687256,0.0,0.0
1677685711.8791704,2023-03-01 16:48:31.879170,ackermann_msgs/AckermannDriveStamped,1677685711.8787057,,8.857826232910156,0.0,0.876220703125,0.0,0.0
1677685711.8994336,2023-03-01 16:48:31.899434,ackermann_msgs/AckermannDriveStamped,1677685711.8987105,,8.178976058959961,0.0,0.876220703125,0.0,0.0
1677685711.9199305,2023-03-01 16:48:31.919930,ackermann_msgs/AckermannDriveStamped,1677685711.9187512,,7.7839226722717285,0.0,0.876220703125,0.0,0.0
1677685711.9398537,2023-03-01 16:48:31.939854,ackermann_msgs/AckermannDriveStamped,1677685711.9387057,,10.660351753234863,0.0,0.8623582720756531,0.0,0.0
1677685711.9592502,2023-03-01 16:48:31.959250,ackermann_msgs/AckermannDriveStamped,1677685711.958706,,10.227720260620117,0.0,0.8623582720756531,0.0,0.0
1677685711.9793663,2023-03-01 16:48:31.979366,ackermann_msgs/AckermannDriveStamped,1677685711.9787683,,9.034100532531738,0.0,0.8623582720756531,0.0,0.0
1677685711.9996226,2023-03-01 16:48:31.999623,ackermann_msgs/AckermannDriveStamped,1677685711.9987743,,11.774763107299805,0.0,0.8484271764755249,0.0,0.0
1677685712.0198147,2023-03-01 16:48:32.019815,ackermann_msgs/AckermannDriveStamped,1677685712.0187774,,11.774763107299805,0.0,0.8484271764755249,0.0,0.0
1677685712.0396218,2023-03-01 16:48:32.039622,ackermann_msgs/AckermannDriveStamped,1677685712.038681,,9.668848037719727,0.0,0.8484271764755249,0.0,0.0
1677685712.0593157,2023-03-01 16:48:32.059316,ackermann_msgs/AckermannDriveStamped,1677685712.0587382,,12.504740715026855,0.0,0.834443986415863,0.0,0.0
1677685712.079763,2023-03-01 16:48:32.079763,ackermann_msgs/AckermannDriveStamped,1677685712.0787168,,11.512411117553711,0.0,0.834443986415863,0.0,0.0
1677685712.099517,2023-03-01 16:48:32.099517,ackermann_msgs/AckermannDriveStamped,1677685712.0986943,,10.466773986816406,0.0,0.834443986415863,0.0,0.0
1677685712.1196456,2023-03-01 16:48:32.119646,ackermann_msgs/AckermannDriveStamped,1677685712.1187294,,12.633391380310059,0.0,0.8204814195632935,0.0,0.0
1677685712.139582,2023-03-01 16:48:32.139582,ackermann_msgs/AckermannDriveStamped,1677685712.1387155,,11.1676607131958,0.0,0.8204814195632935,0.0,0.0
1677685712.1597404,2023-03-01 16:48:32.159740,ackermann_msgs/AckermannDriveStamped,1677685712.1587462,,9.867884635925293,0.0,0.8204814195632935,0.0,0.0
1677685712.1792736,2023-03-01 16:48:32.179274,ackermann_msgs/AckermannDriveStamped,1677685712.1787338,,11.77441120147705,0.0,0.8066195249557495,0.0,0.0
1677685712.2005265,2023-03-01 16:48:32.200526,ackermann_msgs/AckermannDriveStamped,1677685712.1987395,,10.397323608398438,0.0,0.8066195249557495,0.0,0.0
1677685712.2200804,2023-03-01 16:48:32.220080,ackermann_msgs/AckermannDriveStamped,1677685712.2187145,,9.038447380065918,0.0,0.8066195249557495,0.0,0.0
1677685712.2392488,2023-03-01 16:48:32.239249,ackermann_msgs/AckermannDriveStamped,1677685712.238682,,11.677245140075684,0.0,0.7929679751396179,0.0,0.0
1677685712.2604609,2023-03-01 16:48:32.260461,ackermann_msgs/AckermannDriveStamped,1677685712.2587209,,11.055980682373047,0.0,0.7929679751396179,0.0,0.0
1677685712.279827,2023-03-01 16:48:32.279827,ackermann_msgs/AckermannDriveStamped,1677685712.2787375,,9.279443740844727,0.0,0.7929679751396179,0.0,0.0
1677685712.2991896,2023-03-01 16:48:32.299190,ackermann_msgs/AckermannDriveStamped,1677685712.2986836,,11.89316463470459,0.0,0.7796418070793152,0.0,0.0
1677685712.3197842,2023-03-01 16:48:32.319784,ackermann_msgs/AckermannDriveStamped,1677685712.3187146,,11.178763389587402,0.0,0.7796418070793152,0.0,0.0
1677685712.3401,2023-03-01 16:48:32.340100,ackermann_msgs/AckermannDriveStamped,1677685712.3387241,,8.298871040344238,0.0,0.7796418070793152,0.0,0.0
1677685712.3610494,2023-03-01 16:48:32.361049,ackermann_msgs/AckermannDriveStamped,1677685712.358752,,11.923318862915039,0.0,0.7668008804321289,0.0,0.0
1677685712.379659,2023-03-01 16:48:32.379659,ackermann_msgs/AckermannDriveStamped,1677685712.378703,,11.177364349365234,0.0,0.7668008804321289,0.0,0.0
1677685712.4010258,2023-03-01 16:48:32.401026,ackermann_msgs/AckermannDriveStamped,1677685712.3986964,,9.028801918029785,0.0,0.7668008804321289,0.0,0.0
1677685712.4194026,2023-03-01 16:48:32.419403,ackermann_msgs/AckermannDriveStamped,1677685712.4187021,,12.519495964050293,0.0,0.7546799182891846,0.0,0.0
1677685712.4394035,2023-03-01 16:48:32.439404,ackermann_msgs/AckermannDriveStamped,1677685712.4387274,,10.344844818115234,0.0,0.7546799182891846,0.0,0.0
1677685712.4597385,2023-03-01 16:48:32.459738,ackermann_msgs/AckermannDriveStamped,1677685712.458923,,9.633411407470703,0.0,0.7546799182891846,0.0,0.0
1677685712.4868598,2023-03-01 16:48:32.486860,ackermann_msgs/AckermannDriveStamped,1677685712.4787145,,12.287961959838867,0.0,0.7433109283447266,0.0,0.0
1677685712.499421,2023-03-01 16:48:32.499421,ackermann_msgs/AckermannDriveStamped,1677685712.4986813,,12.287961959838867,0.0,0.7433109283447266,0.0,0.0
1677685712.5196064,2023-03-01 16:48:32.519606,ackermann_msgs/AckermannDriveStamped,1677685712.5187304,,9.011736869812012,0.0,0.7433109283447266,0.0,0.0
1677685712.5396945,2023-03-01 16:48:32.539695,ackermann_msgs/AckermannDriveStamped,1677685712.538721,,13.737945556640625,0.0,0.7331842184066772,0.0,0.0
1677685712.5594237,2023-03-01 16:48:32.559424,ackermann_msgs/AckermannDriveStamped,1677685712.5587206,,11.92713451385498,0.0,0.7331842184066772,0.0,0.0
1677685712.5798967,2023-03-01 16:48:32.579897,ackermann_msgs/AckermannDriveStamped,1677685712.5787308,,10.689041137695312,0.0,0.7331842184066772,0.0,0.0
1677685712.6000867,2023-03-01 16:48:32.600087,ackermann_msgs/AckermannDriveStamped,1677685712.5987537,,15.478947639465332,0.0,0.7244219183921814,0.0,0.0
1677685712.6197007,2023-03-01 16:48:32.619701,ackermann_msgs/AckermannDriveStamped,1677685712.618875,,14.70750617980957,0.0,0.7244219183921814,0.0,0.0
